Crash ID,File Class,Incident #,Crash Date,Crash Time,No. of Units,Crash Type,Light,Road Surface Condition,Total Lanes,Speed Limit,Road Type,Driver Licence State,Age,Sex,Race,Total Occupants,Hazardous Action,Restraint,Airbag Deployed,Hospital,Ambulance,Year,Make,Color,Vehicle Type,Vehicle Direction,Vehicle Use,Action Prior,Narrative
0343215,93001,12224022,04/07/2022,16:00,04,Other,Daylight,Dry,02,70,Suffix,ON,60,M,B,01,None,Shoulder and Lap Belt,Not Deployed,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2015,FREIGHT,WHI,Truck / Bus,W,Commercial (Business),Going Straight Ahead,"Unit #1 was driving in the right lane, westbound M-14 approaching Main St exit.  Unit #4 was driving in the left lane westbound M-14 and suddenly merged over to the right lane in front of unit #1, cutting him off. Unit #4 reduced its speed signifiantly in an attempt to make the exit onto Main St. Unit #1 was unable to stop for this sudden movement, and rear ended Unit #4, lost control, and sideswiped unit #2's right passnger side, as unit #2 was in the left lane. Unit #1 trailer then sideswiped the front passneger side of unit #3 who was driving in the left lane behind unit #2.   This incident was captured on unit #1 dash camera. The footage shows unit #4 suddenly mergeing and cutting off unit #4, and breaking rapidly in an attempt to make the Main St. exit. It is apparent that unit #1 could not have avoided a collision due to unit #4's driving. "
0343232,93001,12253022,04/19/2022,07:33,02,Sideswipe-Same,Daylight,Dry,03,70,FWY,MI,60,F,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,CHRYSLER,GLD,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,Unit 1 failed to yield to Unit 2 during a lane change and struck Unit 2. No injuries reported. 
0343619,93001,12264622,04/23/2022,16:45,01,Single Motor Vehicle,Daylight,Dry,03,70,EXPY,MI,34,M,W,01,None,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2021,BMW,VIN,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,Car vs eagle 
0342996,93001,12273622,04/27/2022,21:30,01,Single Motor Vehicle,Dark-Unlighted,Dry,03,70,Suffix,MI,41,M,W,01,None,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2021,NISSAN,RED,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,Car v Deer 
0343317,93001,12250422,04/18/2022,15:45,02,Rear End,Daylight,Snow,04,70,HWY,MI,19,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,MAZDA,BLU,"Passenger Car, SUV, Van",S,Private,Avoiding Veh Front/Back,"U2 DRIVER STATED HE WAS TRAVELING SOUTH IN THE THIRD LANE, TO HEAD SB US23 / EB M14, WHEN TRAFFIC STARTED TO SLOW DOWN DUE TO A PRIOR CRASH. U2 DRIVER AND PASSENGER STATED THEY OBSERVED U1 TRAVELING BEHIND THEM AND DID NOT APPEAR TO BE SLOWING DOWN. U2 DRIVER STATED HE ATTEMPT TO SWERVE INTO THE LEFT LANE TO AVOID U1, HOWEVER U1 STRUCK THE REAR PASSENGER SIDE OF U2.  U1 DRIVER STATED HE WAS TRAVELING SOUTH BEHIND U2 WHEN HE TOOK HIS EYES OFF THE ROAD TO GRAB A WATER BOTTLE FROM HIS FRONT PASSENGER SEAT. U1 DRIVER STATED WHEN HE LOOKED BACK AT THE ROAD, TRAFFIC HAD SLOWED DOWN. U1 DRIVER STATED HE ATTEMPTED TO SWERVE TO THE RIGHT TO AVOID U2, HOWEVER STRUCK THE REAR PASSENGER SIDE OF U2. "
0343346,93001,12250122,04/18/2022,14:47,02,Sideswipe-Same,Daylight,Wet,02,70,Suffix,MI,40,M,W,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,WESTERN STAR,SIL,Truck / Bus,S,Private,Changing Lanes,Unit 1 began to change lanse into the left lane in the curve and did not see unit 2 located in the left lane around the curve. Unit 1 struck unit 2 with its trailer causing unit 2 to sideswipe the guardrail. 
1260687,93001,220027327,04/12/2022,08:23,02,Rear End,Daylight,Dry,02,45,ROAD,MI,57,M,W,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2022,SUBARU,BLUE,"Passenger Car, SUV, Van",E,Private,Turning Right,VEHICLE#1 ADV HE WAS TURNING RIGHT ON GEDDES FROM DIXBORO AND VEHICLE #2 REAR ENDED HIM. \N\NVEHICLE#2 ADV HE WAS TURNING RIGHT AND REAR ENDED THE VEHICLE IN FRONT OF HIM. \N\NVEHICLE#2 IS AT FAULT IN THE ACCIDENT FOR FAILING TO STOP AN ASSURED CLEAR DISTANCE. \N\NNO INJURIES REPORTED/MEDICAL REFUSED. BOTH VEHICLES DRIVABLE. 
0343626,93001,12262222,04/22/2022,14:00,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,MI,51,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2011,CADILLAC,SIL,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Driver stated he was attempting to merge onto M14 from Main st when a UNKNOWN semi would not let him merge onto the highway causing him to crash into the guardrail face. 
0343608,93001,12258822,04/21/2022,07:06,01,Other,Daylight,Wet,03,70,Suffix,MI,43,M,W,01,None,Shoulder and Lap Belt,Deployed - Side,NONE,REFUSED,2018,CHEVROLET,WHI,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"Driver #1 was traveling S/B on US 23 near Joy when a unknown vehicle sideswiped him, disabiling his vehicle. Driver stated it was a white box truckwith an unknown plate. "
0343426,93001,12256922,04/20/2022,10:06,02,Other,Daylight,Dry,02,70,Suffix,GA,40,M,W,01,Other,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,FREIGHTLINER,RED,Truck / Bus,E,Commercial (Business),Going Straight Ahead,"Driver #1 was traveling E/B on M14 near Barton when he stated a part of his vehicle became detatched and detatched itself from the vehicle, onto the roadway.   Driver #2 was traveling E/B on M14 near Barton when he observed a piece of Driver #1's vehicle in the roadway. Driver #2 continued straight ahead as he did not want to crash his motorcycle causing his vehicle to be disabled due to Driver #1's defective equipment. "
0343637,93001,12275522,04/28/2022,16:20,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,MI,21,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,FORD,VIN,"Passenger Car, SUV, Van",N,Private,Slowing/Stop on Roadway,TRAFFIC WAS SLOWING/ STOPPING DUE TO A TRAFFIC BACK UP FROM REGULAR CONGESTION.  VEH #2 WAS TRAVELING N/B US23 IN THE LEFT LANE WHILE VEH #1 WAS TRAVELING N/B US23 IN THE RIGHT LANE.  VEH #1 & #2 ABRUPTLY BRAKED.  DRIVER #1 SWERVED ACROSS THE CENTER LINE TO AVOID A COLLISION AND STRUCK VEH #2 ON THE PASSENGER SIDE. 
1260743,93001,220025198,04/04/2022,14:53,01,Single Motor Vehicle,Daylight,Wet,02,45,ROAD,MI,48,F,W,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2020,PORSCHE,WHITE,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,VEHICLE#1 WAS TRAVELING NB ON DIXBORO ROAD FROM GEDDES WHEN A TREE FELL IN FRONT OF HER VEHICLE. VEHICLE#1 MAY HAVE RAN OVER SOME TREE BRANCHES IN THE ROADWAY CAUSING SOME FRONT BUMPER OR UNDERCARRIAGE DAMAGE. \N\NVEHICLE WAS DRIVABLE AND THERE WERE NO INJURIES. 
0343363,93001,12278722,04/29/2022,20:26,02,Rear End,Dusk,Dry,01,70,Suffix,MI,31,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,MAZDA,GRY,"Passenger Car, SUV, Van",NW,Private,Going Straight Ahead,"Units 1 and 2 were merging onto E/B M-14 from Barton Dr, and both were stopped at the stop sign at the end of the merge ramp.  Unit 1 accelerated into Unit 2, causing a rear-end crash.  There were no injuries, and both units were driven away from the scene with minor damage.  Driver 1 stated he thought Unit 2 had already merged onto the freeway, so he was looking left as he moved forward to see if it was clear for him to merge.  He did not realize Unit 2 had stopped again and rear-ended Unit 2.    Driver 2 stated he was stopped at the stop sign waiting for an opening when Unit 1 rear-ended him.    Unit 1 was at-fault for failure to stop within an assured clear distance. "
1261265,93001,220027376,04/12/2022,10:19,02,Rear End,Daylight,Dry,02,25,Suffix,MI,55,M,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,REFUSED,REFUSED,2020,CHEVROLET,BLUE,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,UNIT 2 WAS STOPPED AS HE WAS EXITING THE ROUNDABOUT DUE TO BACKED UP TRAFFIC. UNIT 1 STRUCK UNIT 2 DUE TO FAILING TO STOP IN A SAFE AN ASSURED CLEAR DISTANCE. 
0343589,93001,12286722,05/03/2022,09:20,02,Rear End,Daylight,Wet,02,Not found,Suffix,OH,33,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,HYUNDAI,WHI,"Passenger Car, SUV, Van",N,Private,Turning Right,"U2 DRIVER STATED SHE WAS STOPPED AT THE RED LIGHT AT THE END OF THE EXIT RAMP, WAITING FOR ONCOMING TRAFFIC TO CLEAR SO SHE COULD TURN RIGHT. U2 DRIVER STATED SHE STARTED INCHING FORWARD SLIGHTLY AS TRAFFIC WAS ABOUT TO CLEAR WHEN U1 REAR ENDED HER. U2 DRIVER STATED U1 WAS ALSO INITIALLY STOPPED AT THE LIGHT AND THE CRASH OCCURRED AT VERY LOW SPEEDS.  U1 DRIVER STATED HE WAS LOOKING LEFT, WATCHING FOR ON COMING TRAFFIC TO CLEAR SO HE COULD TURN RIGHT. U1 DRIVER STATED TRAFFIC HAD CLEARED AND HE THOUGHT U2 HAD TURNED ALREADY. U1 DRIVER STATED HE REAR ENDED U2 AT A LOW SPEED AS HE WAS STILL LOOKING LEFT WHILE TURNING RIGHT. "
0343680,93001,12284022,05/02/2022,15:10,03,Sideswipe-Same,Daylight,Dry,03,65,Suffix,MI,45,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,FORD,BLK,"Passenger Car, SUV, Van",W,Private,Changing Lanes,"Vehicle #1 and #3 were ramping onto M14 from Whitmore Lake road.  The driver of vehicle #1 approached vehicle #3, then attempted to ramp onto M14 but failed to see vehicle #2 which was in the lane.  Vehicle #1 struck vehicle #2 then bounched back and struck vehicle #3 causing damage to all 3 vehicles. "
1261189,9300-1,220027786,04/13/2022,16:58,02,Rear End,Daylight,Wet,03,45,Suffix,MI,23,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,LINCOLN,BLACK,"Passenger Car, SUV, Van",NW,Private,Going Straight Ahead,UNIT 1 AND UNIT 2 BOTH TRAVELING NW ON HURON RIVER DR. UNIT 2 WAS SLOWING/STOPPED ON ROADWAY AT RED LIGHT. UNIT 1 WAS UNABLE TO STOP IN ASSURED CLEAR DIST CAUSING COLLISION. NO INJ. BOTH VEH DRIVABLE 
1260832,93001,220018087,03/11/2022,09:39,02,Rear End,Daylight,Dry,02,45,Suffix,MI,63,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,FORD,BLACK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 2 REAR-ENDED UNIT 1 GOING E ON WARREN. UNIT 2 FAILED TO STOP AS UNIT 2 WAS SLOWING DOWN COMING UP TO THE INTERSECTION OF EARHART AND WARREN. \N\NTHIS RESULTED IN UNIT 2 COLLIDING WITH UNIT 1. 
0343658,93001,12297722,05/07/2022,10:25,01,Single Motor Vehicle,Daylight,Dry,02,70,HWY,MI,56,M,B,02,Speed Too Fast,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2002,HONDA,GLD,"Passenger Car, SUV, Van",N,Private,Negotiating a Curve,"U1 DRIVER STATED HE WAS TRAVELING IN THE RIGHT LANE WHEN HE STRUCK A POTHOLE IN THE BLACKTOP. U1 DRIVER STATED HIS REAR PASSENGER TIRE IMMEDIATELY POPPED AFTER HITTING THE POTHOLE. U1 DRIVER STATED HE LOST CONTROL, HIS VEHICLE SPUN AND STRUCK THE EMBANKMENT BEFORE COMING TO REST IN THE LEFT DITCH. "
0343308,93001,12192222,03/21/2022,07:30,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,MI,46,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,JEEP,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 advised he was struck by an unknown semi trailer which continued on without stopping. 
0343443,93001,12264722,04/23/2022,18:00,02,Rear End,Daylight,Dry,02,70,HWY,MI,20,M,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2003,MAZDA,SIL,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,Unit 2 slowing down due to traffic on W/B M-14 when Unit 1 was unable to stop and swerved clipping the rear left side of Unit 2. 
0343291,93001,12260422,04/21/2022,15:00,02,Rear End,Daylight,Dry,02,70,Suffix,MI,21,M,A,03,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,FORD,GRY,"Passenger Car, SUV, Van",E,Private,Changing Lanes,"UNIT 1 WAS ENTERING EB M-14 OFF OFF BARTON. UNIT 1 ENTERED THE FREEWAY BY PULLING IN FRONT OF UNIT 2, WHO WAS ALREADY ON EB M-14 AND HAD THE RIGHT OF WAY. UNIT 1 FAILED TO YIELD TO UNIT 2, AND WAS THEN REAR ENDED BY UNIT 2 TRAVELING IN THE RIGHT LANE.  UNIT 2 DRIVER STATED UNIT 1 PULLED SUDDENLY IN FRONT OF HIM FROM THE BARTON ENTRANCE RAMP, AND THAT HE WAS COMPLETLY UNABLE TO AVOID A COLLISION WITH UNIT 1. "
1262394,93001,220029193,04/18/2022,16:27,01,Single Motor Vehicle,Daylight,Wet,05,45,DR,MI,44,M,W,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,ST JOSEPH MERCY HOSPITAL,HURON VALLEY AMB INC,2015,CHEVROLET,BLACK,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,VEHICLE (BLACK CHEVROLET MALIBU) WAS GOING EB ON E HURON ROVER DR. IT LEFT THE ROADWAY  AND STRUCK THE CURB ON THE SOUTH SIDE OF E HURON RIVER DR. THE DRIVER WAS ARRESTED FOR OWI AND THE VEHICLE WAS IMPOUNDED AND TOWED BY BREWERS TOWING TO THEIR TOW YARD. THE PLATE FROM THE VEHICLE WAS CONFISCATED PER LEIN INSTRUCTIONS. 
0343428,93001,12225422,04/08/2022,14:30,02,Rear End,Daylight,Wet,02,70,FWY,MI,23,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2005,SATURN,VIN,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Unit #1 and unit #2 were driving in the right lane eastbound I-94 near Scio Church Rd. Unit #2 rear ended unit #1. No injuries were reported. 
1263354,93001,220030469,04/20/2022,09:45,02,Sideswipe-Same,Daylight,Dry,02,20,RD,MI,22,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,FORD,BLACK,"Passenger Car, SUV, Van",E,Private,Turning Right,"UNIT 1 (BLACK FORD FOCUS) WAS ON THE NB US-23 OFF RAMP TO GEDDES RD HEADING TOWARDS THE ROUNDABOUT. UNIT 2 (BLUE TOYOTA PRIUS) WAS GOING EB ON GEDDES RD THROUGH THE ROUNDABOUT. UNIT 1 ENTERED THE ROUNDABOUT AND WAS STRUCK BY UNIT 2. UNIT 1 SUSTAINED DAMAGE TO THE LEFT SIDE AND UNIT 2 SUSTAINED DAMAGE TO THE RIGHT FRONT. \N\NTHE DRIVER OF UNIT 1 (TRAVIS HUMBACH) STATED THAT THE DRIVER OF UNIT 2 (RONALD AARON) WAS SPEEDING THROUGH THE ROUNDABOUT AND THAT'S WHAT CAUSED THE CRASH. TRAVIS HUMBACH STATED THAT SHE WAS UNFAMILIAR WITH ROUNDABOUTS AS THEY DO NOT HAVE THEM ""DOWNRIVER"".  RONALD AARON STATED THAT TRAVIS HUMBACH DID NOT YIELD AS HE WAS GOING THROUGH THE ROUNDABOUT, WHICH CAUSED THE CRASH. "
0342988,93001,12196722,03/24/2022,16:10,02,Rear End,Daylight,Dry,02,70,FWY,MI,34,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,CHEVROLET,RED,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 and Unit 2 were traveling SB US-23 near Geddes. Unit 2 failed to assure clear distance and rear ended unit 1. No injuries were reported. 
0343425,93001,12247722,04/17/2022,13:30,02,Angle,Daylight,Dry,02,70,HWY,MO,21,F,W,02,Careless Driving,Shoulder and Lap Belt,Deployed - Front,OTHER,HURON VALLEY AMB INC,2007,BMW,BLK,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,"Driver #1 stated she was looking down at her cellphone when she lost control of her vehicle in a turn, ran off M14, down the ditch and ramped onto S/B US 23 crashing into the side of Driver #2.   Driver #2 stated he was traveling S/B on US 23. "
0344019,93001,12305422,05/10/2022,16:10,04,Rear End,Daylight,Dry,02,70,EXPY,MI,45,F,W,01,Unable to Stop,Restraint Use Unknown,Not Deployed,UNIV OF MICHIGAN HEALTH SYSTEM,HURON VALLEY AMB INC,2013,NISSON,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"All four vehilcls were SB, vehicles #2-4 were stopped or slowing down due to congested traffic.  The driver of vehicle #1 looked down and when she looked back up traffic was stopped.  The driver struck vehicle #2 causing a chain reaction striking each vehicle infront causing damage to all 4 vehicles.  The driver of vehicle #1 was cited for failure to stop within assure clear distance. "
0343776,93001,12297922,05/07/2022,11:55,01,Single Motor Vehicle,Daylight,Dry,02,70,HWY,MI,42,F,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,DODGE,BLU,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,CAR VS DEER 
0343847,93001,12303322,05/09/2022,17:20,02,Rear End,Daylight,Dry,02,70,HWY,OH,50,M,W,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,CHEVY,RED,Pickup Truck,S,Commercial (Business),Going Straight Ahead,"U1 DRIVER STATED HE WAS TRAVELING SOUTH IN THE LEFT LANE, WHEN HE NOTICED A VEHICLE IN THE RIGHT LANE STARTING TO DRIFT TOWARDS HIM. U1 DRIVER STATED HE WAS LOOKING AT THE OTHER VEHICLE AND DID NOT SEE THAT TRAFFIC IN FRONT OF HIM WAS STOPPING. U1 DRIVER STATED HE WAS UNABLE TO STOP IN TIME AND REAR ENDED U2.   U2 DRIVER STATED HE WAS TRAVELING SOUTH IN THE LEFT LANE WHEN TRAFFIC CAME TO A STOP DUE TO RUSH HOUR CONGESTION. U2 DRIVER STATED HE SAW U1 NOT STOPPING BEHIND HIM. HOWEVER THERE WAS NO WHERE FOR U2 TO GO, THEREFORE U1 REAR ENDED HIM . "
0343936,93001,12310622,05/12/2022,09:50,02,Rear End,Daylight,Dry,02,70,HWY,MI,19,M,B,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,INFINITI,GRY,"Passenger Car, SUV, Van",W,Private,Changing Lanes,U1 DRIVER STATED HE WAS TRAVELING ON W/B M14 IN THE LEFT LANE WHEN HE ATTEMPTED TO CHANGE LANES TO PASS U2. UPON STARTING TO MERGE U1 DRIVER STATED THAT A VEHICLE NEXT TO HIM STARTED TO MERGE OVER AT THE SAME TIME. U1 DRIVER THEN CORRECTED BACK INTO THE LEFT LANE AND STRUCK THE REAR END OF U2.  U2 DRIVER STATED HE WAS TRAVELING ON W/B M14 WHEN HE WAS SUDDENLY REARENDED BY U1. 
0343906,93001,12310422,05/12/2022,09:15,02,Rear End,Daylight,Dry,02,70,HWY,IL,41,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2013,FORD,SIL,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,U1 DRIVER STATED HE WAS TRAVELING W/B ON M14 WHEN U2 SUDDENLY STARTED TO SLOW DOWN FOR STOPPING TRAFFIC. U1 ADVISED HE WAS NOT ABLE TO BRAKE IN TIME AND REARENDED U2.  U2 DRIVER STATED HE WAS TRAVELING W/B ON M14 WHEN HE BEGAN TO SLOW DOWN FOR STOPPING TRAFFIC AHEAD WHEN HE WAS REARENDED BY U1.  U1 DRIVER COMPLAINED OF MILD BACK AND KNEE PAIN BUT DECLINED ANY MEDICAL TREATMENT. 
0340472,93001,12267322,04/25/2022,02:15,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,70,Suffix,MI,31,M,W,01,Careless Driving,Shoulder and Lap Belt,Not Deployed,ST JOSEPH MERCY HOSPITAL,HURON VALLEY AMB INC,2004,CADILLAC,SIL,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Unit 1 advised he didn't know what happened but admitted to drinking and driving. It appeared Unit 1 went off roadway left from E/B M-14 and down into the ditch before going airborne and overturning an unknown amount of times. Unit 1 came to a rest north of US 23 and M-14 in the ditch w/o Pontiac Trail. Unit 1 driver was conscious and complained of pain with visible injuries to his head. Unit 1 driver was transported to SJAA for further medical treatment and a legal blood draw after refusing a consent blood draw for OWI. 
0344021,93001,12308522,05/11/2022,16:30,02,Rear End,Dawn,Dry,02,70,EXPY,OH,60,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,1995,ROADTREK,WHI,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Both vehicles were S/B on US23 when traffic began to slow down for regular congested traffic.  The driver of vehicle #1 was unable to stop prior to rear ending vehicle #2 causing damage.  The driver of vehicle #1 was cited for failure to stop within assure clear distance.  No injuries were reported. 
0343494,93001,12318222,05/14/2022,18:00,01,Single Motor Vehicle,Daylight,Wet,02,70,BR,MI,46,M,W,03,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,SUBARU,MAR,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,VEHICLE 1 WAS TRAVELING S/B US23 WHEN A TURKEY FLEW INTO THE ROADWAY CAUSING AN UNAVOIDABLE COLLISION. 
0343047,93001,12198622,03/25/2022,12:51,02,Sideswipe-Same,Daylight,Wet,02,70,FWY,MI,34,M,B,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,MERCEDES BENZ,BLK,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Unit 1 and unit 2 were traveling EB M-14 near Earhart. Unit 1 failed to yield to on coming traffic and was sideswiped by unit 2. Unit 1's vehicle loss control and fell into the ditch. The crash stemmed from a road rage incident that both parties had a role in. No injuries were reported. 
0343925,93001,12340222,05/22/2022,10:50,01,Single Motor Vehicle,Daylight,Dry,04,70,HWY,MI,40,M,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,RAM,GRY,Pickup Truck,S,Private,Going Straight Ahead,U1 DRIVER STATED HE WAS TRAVELING SB/EB IN THE LEFT LANE WHEN AN UNKNOWN OBJECT BECAME AIRBORNE AND STRUCK HIS VEHICLE. THE UNKNOWN OBJECT APPEARED TO BE A TRAILER HITCH. THE HITCH STRUCK THE DRIVER SIDE AND DRIVER SIDE MIRROR. 
0341633,93001,12312122,05/16/2022,17:00,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,MI,32,Not found,U,00,Careless Driving,Restraint Use Unknown,Unknown,NONE,NONE,2022,JEEP,GRY,"Passenger Car, SUV, Van",W,Private,Overtaking or Passing,"I was dispatched to a delayed hit and run crash via TX. Complainant, Unit 2 , advised Unit 1 attempted to overtake them on the left shoulder while traveling W/B M-14 just before US-23 S exit. Unit 1 struck the rear left side of the vehicle. Unit 1 did not stop and continued W/B M-14. "
1266142,93001,220033471,05/03/2022,07:40,02,Rear End,Daylight,Wet,02,45,ROAD,MI,16,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2011,HONDA,SILVER,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,VEHICLE#1 WAS TRAVELING EB ON PLYMOUTH AND WAS SLOWING DOWN TO STOP FOR TARFFIC BACK UP BUT COLLIDED WITH VEHICLE#2. \N\NVEHICLE#2 WAS STOPPED FOR TRAFFIC ON THE ROADWAY WHEN VEHICLE#1 REAR ENDED VEHICLE#2.\N\NVEHICLE#1 IS AT FAULT FOR FAILING TO STOP AN ASSURED CLEAR DISTANCE. \N\NNO INJURIES MEDICAL WAS REFUSED AT THE SCENE. 
0344049,93001,12320222,05/15/2022,14:20,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,OH,60,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2012,TOYOTA,WHI,"Passenger Car, SUV, Van",S,Private,Changing Lanes,Unit 1 struck Unit 2 while changing lanes on SB US 23. Driver 1 stated he thought he was clear to change lanes. Driver 1 stated he saw Unit 2 in his rearview mirror when he looked but did not realize how close they were. Driver 2 stated he was driving SB when Unit 2 tried to run him off the roadway. Both drivers stated there was no road rage incident. Unit 1 failed to yield to the right of way. 
0343927,93001,12340322,05/22/2022,10:50,01,Single Motor Vehicle,Daylight,Dry,04,70,HWY,MI,44,F,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,FORD,WHI,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"U1 DRIVER STATED SHE WAS TRAVELING IN THE FAR LEFT LANE TO CONTINUE ONTO EB M14 WHEN AN OBJECT SUDDENLY ENTERED INTO THE ROADWAY. U1 DRIVER STATED THE OBJECT APPEARED TO BE A LARGE TRAILER HITCH. THE OBJECT STRUCK THE REAR DRIVER SIDE TIRE AND DISABLED THE VEHICLE.  OF NOTE, THE TRAILER HITCH WAS OBSERVED ON SCENE AND CAUSED DAMAGE TO TWO OTHER VEHICLES IN SEPARATE INCIDENTS. "
